timestamp,value,anomaly_score,S(t)_standard
2014-02-04 18:05:00,31.99999386,0.642749648,0.0
2014-02-04 18:10:00,31.99999386,0.135699487,0.0
2014-02-04 18:15:00,31.99999386,0.461698444,0.0
2014-02-04 18:20:00,31.99999386,0.050284633,0.0
2014-02-04 18:25:00,31.99999386,0.379103864,0.0
2014-02-04 18:30:00,31.99999386,0.211660284,0.0
2014-02-04 18:35:00,31.99999386,0.326845805,0.0
2014-02-04 18:40:00,31.99999386,0.761229708,0.0
2014-02-04 18:45:00,31.99999386,0.379126216,0.0
2014-02-04 18:50:00,31.99999386,0.752009824,0.0
2014-02-04 18:55:00,31.99999386,0.831924285,0.0
2014-02-04 19:00:00,22.39999877,0.252271532,0.0
2014-02-04 19:05:00,22.39999877,0.081906233,0.0
2014-02-04 19:10:00,22.39999877,0.019383287,0.0
2014-02-04 19:15:00,22.39999877,0.539419048,0.0
2014-02-04 19:20:00,22.39999877,0.999907829,0.0
2014-02-04 19:25:00,22.39999877,0.349960344,0.0
2014-02-04 19:30:00,22.39999877,0.650144093,0.0
2014-02-04 19:35:00,22.39999877,0.78123305,0.0
2014-02-04 19:40:00,22.39999877,0.651754655,0.0
2014-02-04 19:45:00,22.39999877,0.754233204,0.0
2014-02-04 19:50:00,22.39999877,0.949611733,0.0
2014-02-04 19:55:00,22.39999877,0.199360682,0.0
2014-02-04 20:00:00,20.47999975,0.020380017,0.0
2014-02-04 20:05:00,20.47999975,0.152382346,0.0
2014-02-04 20:10:00,20.47999975,0.126220975,0.0
2014-02-04 20:15:00,20.47999975,0.669458845,0.0
2014-02-04 20:20:00,20.47999975,0.563969582,0.0
2014-02-04 20:25:00,20.47999975,0.217964541,0.0
2014-02-04 20:30:00,20.47999975,0.699464971,0.0
2014-02-04 20:35:00,20.47999975,0.766898098,0.0
2014-02-04 20:40:00,20.47999975,0.167789143,0.0
2014-02-04 20:45:00,20.47999975,0.607247494,0.0
2014-02-04 20:50:00,20.47999975,0.747925652,0.0
2014-02-04 20:55:00,20.47999975,0.114532871,0.0
2014-02-04 21:00:00,20.09599995,0.819301174,0.0
2014-02-04 21:05:00,20.09599995,0.964720773,0.0
2014-02-04 21:10:00,20.09599995,0.10809875,0.0
2014-02-04 21:15:00,20.09599995,0.025678425,0.0
2014-02-04 21:20:00,20.09599995,0.311957244,0.0
2014-02-04 21:25:00,20.09599995,0.677347287,0.0
2014-02-04 21:30:00,20.09599995,0.958172838,0.0
2014-02-04 21:35:00,20.09599995,0.396654442,0.0
2014-02-04 21:40:00,20.09599995,0.715014705,0.0
2014-02-04 21:45:00,20.09599995,0.075996478,0.0
2014-02-04 21:50:00,20.09599995,0.690614416,0.0
2014-02-04 21:55:00,20.09599995,0.627242396,0.0
2014-02-04 22:00:00,20.01919999,0.101901305,0.0
2014-02-04 22:05:00,20.01919999,0.772480885,0.0
2014-02-04 22:10:00,20.01919999,0.850293239,0.0
2014-02-04 22:15:00,20.01919999,0.600411615,0.0
2014-02-04 22:20:00,20.01919999,0.121055065,0.0
2014-02-04 22:25:00,20.01919999,0.983844352,0.0
2014-02-04 22:30:00,20.01919999,0.782635346,0.0
2014-02-04 22:35:00,20.01919999,0.347203765,0.0
2014-02-04 22:40:00,20.01919999,0.428378013,0.0
2014-02-04 22:45:00,20.01919999,0.370570876,0.0
2014-02-04 22:50:00,20.01919999,0.50596079,0.0
2014-02-04 22:55:00,20.01919999,0.341231175,0.0
2014-02-04 23:00:00,20.00384,0.849575627,0.0
2014-02-04 23:05:00,20.00384,0.822330918,0.0
2014-02-04 23:10:00,20.00384,0.105538871,0.0
2014-02-04 23:15:00,20.00384,0.960787567,0.0
2014-02-04 23:20:00,20.00384,0.635585106,0.0
2014-02-04 23:25:00,20.00384,0.828707311,0.0
2014-02-04 23:30:00,20.00384,0.707308644,0.0
2014-02-04 23:35:00,20.00384,0.435487145,0.0
2014-02-04 23:40:00,20.00384,0.733795304,0.0
2014-02-04 23:45:00,20.00384,0.965473731,0.0
2014-02-04 23:50:00,20.00384,0.270082396,0.0
2014-02-04 23:55:00,20.00384,0.808199219,0.0
2014-03-04 00:00:00,20.0,0.538172906,0.0
2014-03-04 00:05:00,20.0,0.483497504,0.0
2014-03-04 00:10:00,20.0,0.435574493,0.0
2014-03-04 00:15:00,20.0,0.731026214,0.0
2014-03-04 00:20:00,20.0,0.268395538,0.0
2014-03-04 00:25:00,20.0,0.85171316,0.0
2014-03-04 00:30:00,20.0,0.830731019,0.0
2014-03-04 00:35:00,20.0,0.086662898,0.0
2014-03-04 00:40:00,20.0,0.881631184,0.0
2014-03-04 00:45:00,20.0,0.243863439,0.0
2014-03-04 00:50:00,20.0,0.464708467,0.0
2014-03-04 00:55:00,20.0,0.610331704,0.0
2014-03-04 01:00:00,20.0,0.378989304,0.0
2014-03-04 01:05:00,20.0,0.028699998,0.0
2014-03-04 01:10:00,20.0,0.850952836,0.0
2014-03-04 01:15:00,20.0,0.181839857,0.0
2014-03-04 01:20:00,20.0,0.21211985,0.0
2014-03-04 01:25:00,20.0,0.797832357,0.0
2014-03-04 01:30:00,20.0,0.340338843,0.0
2014-03-04 01:35:00,20.0,0.88031998,0.0
2014-03-04 01:40:00,20.0,0.70118375,0.0
2014-03-04 01:45:00,20.0,0.276268576,0.0
2014-03-04 01:50:00,20.0,0.010151114,0.0
2014-03-04 01:55:00,20.0,0.948062578,0.0
2014-03-04 02:00:00,20.0,0.085612962,0.0
2014-03-04 02:05:00,20.0,0.720074664,0.0
2014-03-04 02:10:00,20.0,0.488577847,0.0
2014-03-04 02:15:00,20.0,0.758164653,0.0
2014-03-04 02:20:00,20.0,0.690609339,-0.11
2014-03-04 02:25:00,20.0,0.6459029,-0.11
2014-03-04 02:30:00,20.0,0.490821335,0.0
2014-03-04 02:35:00,20.0,0.792932868,-0.11
2014-03-04 02:40:00,20.0,0.093053351,0.0
2014-03-04 02:45:00,20.0,0.2215964,0.0
2014-03-04 02:50:00,20.0,0.691787155,-0.11
2014-03-04 02:55:00,20.0,0.30620603,0.0
2014-03-04 03:00:00,20.0,0.581555585,-0.11
2014-03-04 03:05:00,20.0,0.473260489,0.0
2014-03-04 03:10:00,20.0,0.530921931,-0.11
2014-03-04 03:15:00,20.0,0.425503813,0.0
2014-03-04 03:20:00,20.0,0.745935437,-0.11
2014-03-04 03:25:00,20.0,0.330791297,0.0
2014-03-04 03:30:00,20.0,0.702854942,-0.11
2014-03-04 03:35:00,20.0,0.270916427,0.0
2014-03-04 03:40:00,20.0,0.251403676,0.0
2014-03-04 03:45:00,20.0,0.120655885,0.0
2014-03-04 03:50:00,20.0,0.192584293,0.0
2014-03-04 03:55:00,20.0,0.119554741,0.0
2014-03-04 04:00:00,20.0,0.535863965,-0.11
2014-03-04 04:05:00,20.0,0.762189609,-0.11
2014-03-04 04:10:00,20.0,0.185149842,0.0
2014-03-04 04:15:00,20.0,0.21638464,0.0
2014-03-04 04:20:00,20.0,0.484198587,0.0
2014-03-04 04:25:00,20.0,0.724585001,-0.11
2014-03-04 04:30:00,20.0,0.976607023,-0.11
2014-03-04 04:35:00,20.0,0.524636869,-0.11
2014-03-04 04:40:00,20.0,0.282998703,0.0
2014-03-04 04:45:00,20.0,0.100526108,0.0
2014-03-04 04:50:00,20.0,0.194117578,0.0
2014-03-04 04:55:00,20.0,0.227483163,0.0
2014-03-04 05:00:00,20.0,0.179441544,0.0
2014-03-04 05:05:00,20.0,0.014148367,0.0
2014-03-04 05:10:00,20.0,0.534135089,-0.11
2014-03-04 05:15:00,20.0,0.274311327,0.0
2014-03-04 05:20:00,20.0,0.974294931,-0.11
2014-03-04 05:25:00,20.0,0.553358967,-0.11
2014-03-04 05:30:00,20.0,0.697417393,-0.11
2014-03-04 05:35:00,20.0,0.126279493,0.0
2014-03-04 05:40:00,20.0,0.868461197,-0.11
2014-03-04 05:45:00,20.0,0.490878695,0.0
2014-03-04 05:50:00,20.0,0.872719735,-0.11
2014-03-04 05:55:00,20.0,0.57406422,-0.11
2014-03-04 06:00:00,20.0,0.469396945,0.0
2014-03-04 06:05:00,20.0,0.440468798,0.0
2014-03-04 06:10:00,20.0,0.18436367,0.0
2014-03-04 06:15:00,20.0,0.051376717,0.0
2014-03-04 06:20:00,20.0,0.941063597,-0.11
2014-03-04 06:25:00,20.0,0.477729187,0.0
2014-03-04 06:30:00,20.0,0.822115645,-0.11
2014-03-04 06:35:00,20.0,0.400707442,0.0
2014-03-04 06:40:00,20.0,0.07408217,0.0
2014-03-04 06:45:00,20.0,0.629445707,-0.11
2014-03-04 06:50:00,20.0,0.053609074,0.0
2014-03-04 06:55:00,20.0,0.149197584,0.0
2014-03-04 07:00:00,20.0,0.562839597,-0.11
2014-03-04 07:05:00,20.0,0.303835512,0.0
2014-03-04 07:10:00,20.0,0.993918123,-0.11
2014-03-04 07:15:00,20.0,0.118451562,0.0
2014-03-04 07:20:00,20.0,0.764443445,-0.11
2014-03-04 07:25:00,20.0,0.606317651,-0.11
2014-03-04 07:30:00,20.0,0.79074083,-0.11
2014-03-04 07:35:00,20.0,0.225687137,0.0
2014-03-04 07:40:00,20.0,0.522572535,-0.11
2014-03-04 07:45:00,20.0,0.450514465,0.0
2014-03-04 07:50:00,20.0,0.442721004,0.0
2014-03-04 07:55:00,20.0,0.860166666,-0.11
2014-03-04 08:00:00,20.0,0.99003126,-0.11
2014-03-04 08:05:00,20.0,0.305380244,0.0
2014-03-04 08:10:00,20.0,0.621027321,-0.11
2014-03-04 08:15:00,20.0,0.609630912,-0.11
2014-03-04 08:20:00,20.0,0.740089305,-0.11
2014-03-04 08:25:00,20.0,0.9475902,-0.11
2014-03-04 08:30:00,20.0,0.207787906,0.0
2014-03-04 08:35:00,20.0,0.211025195,0.0
2014-03-04 08:40:00,20.0,0.660428137,-0.11
2014-03-04 08:45:00,20.0,0.157057093,0.0
2014-03-04 08:50:00,20.0,0.173813548,0.0
2014-03-04 08:55:00,20.0,0.075064869,0.0
2014-03-04 09:00:00,68.0,0.002675723,0.0
2014-03-04 09:05:00,68.0,0.450503705,0.0
2014-03-04 09:10:00,68.0,0.593811195,-0.11
2014-03-04 09:15:00,68.0,0.291259289,0.0
2014-03-04 09:20:00,68.0,0.231476235,0.0
2014-03-04 09:25:00,68.0,0.70695583,-0.11
2014-03-04 09:30:00,68.0,0.702987558,-0.11
2014-03-04 09:35:00,68.0,0.454031326,0.0
2014-03-04 09:40:00,68.0,0.68738492,-0.11
2014-03-04 09:45:00,68.0,0.923911044,-0.11
2014-03-04 09:50:00,68.0,0.787828027,-0.11
2014-03-04 09:55:00,68.0,0.625058007,-0.11
2014-03-04 10:00:00,77.6,0.661183043,-0.11
2014-03-04 10:05:00,77.6,0.933668458,-0.11
2014-03-04 10:10:00,77.6,0.425138966,0.0
2014-03-04 10:15:00,77.6,0.544562379,-0.11
2014-03-04 10:20:00,77.6,0.647634723,-0.11
2014-03-04 10:25:00,77.6,0.908411445,-0.11
2014-03-04 10:30:00,77.6,0.82663116,-0.11
2014-03-04 10:35:00,77.6,0.071409837,0.0
2014-03-04 10:40:00,77.6,0.165922789,0.0
2014-03-04 10:45:00,77.6,0.307611813,0.0
2014-03-04 10:50:00,77.6,0.748957722,-0.11
2014-03-04 10:55:00,77.6,0.569207049,-0.11
2014-03-04 11:00:00,79.52,0.288610588,0.0
2014-03-04 11:05:00,79.52,0.124353658,0.0
2014-03-04 11:10:00,79.52,0.688677991,-0.11
2014-03-04 11:15:00,79.52,0.699733685,-0.11
2014-03-04 11:20:00,79.52,0.942676241,-0.11
2014-03-04 11:25:00,79.52,0.500472177,-0.11
2014-03-04 11:30:00,79.52,0.493795219,0.0
2014-03-04 11:35:00,79.52,0.080441852,0.0
2014-03-04 11:40:00,79.52,0.039860784,0.0
2014-03-04 11:45:00,79.52,0.432028664,0.0
2014-03-04 11:50:00,79.52,0.322321583,0.0
2014-03-04 11:55:00,79.52,0.250367902,0.0
2014-03-04 12:00:00,79.904,0.091326887,0.0
2014-03-04 12:05:00,79.904,0.961911102,-0.11
2014-03-04 12:10:00,79.904,0.835958614,-0.11
2014-03-04 12:15:00,79.904,0.575199109,-0.11
2014-03-04 12:20:00,79.904,0.950786278,-0.11
2014-03-04 12:25:00,79.904,0.999572417,-0.11
2014-03-04 12:30:00,79.904,0.672281584,-0.11
2014-03-04 12:35:00,79.904,0.269511026,0.0
2014-03-04 12:40:00,79.904,0.040231673,0.0
2014-03-04 12:45:00,79.904,0.75626883,-0.11
2014-03-04 12:50:00,79.904,0.470500823,0.0
2014-03-04 12:55:00,79.904,0.651509489,-0.11
2014-03-04 13:00:00,79.9808,0.916072788,-0.11
2014-03-04 13:05:00,79.9808,0.181489147,0.0
2014-03-04 13:10:00,79.9808,0.585329625,-0.11
2014-03-04 13:15:00,79.9808,0.634784719,-0.11
2014-03-04 13:20:00,79.9808,0.491725802,0.0
2014-03-04 13:25:00,79.9808,0.091242406,0.0
2014-03-04 13:30:00,79.9808,0.347961056,0.0
2014-03-04 13:35:00,79.9808,0.333308394,0.0
2014-03-04 13:40:00,79.9808,0.67013351,-0.11
2014-03-04 13:45:00,79.9808,0.857733094,-0.11
2014-03-04 13:50:00,79.9808,0.329803664,0.0
2014-03-04 13:55:00,79.9808,0.693673674,-0.11
2014-03-04 14:00:00,79.99616,0.288217795,0.0
2014-03-04 14:05:00,79.99616,0.94519354,-0.11
2014-03-04 14:10:00,79.99616,0.813566035,-0.11
2014-03-04 14:15:00,79.99616,0.550096609,-0.11
2014-03-04 14:20:00,79.99616,0.454825909,0.0
2014-03-04 14:25:00,79.99616,0.314517157,0.0
2014-03-04 14:30:00,79.99616,0.323273786,0.0
2014-03-04 14:35:00,79.99616,0.970184727,-0.11
2014-03-04 14:40:00,79.99616,0.404175057,0.0
2014-03-04 14:45:00,79.99616,0.514596252,-0.11
2014-03-04 14:50:00,79.99616,0.988119215,-0.11
2014-03-04 14:55:00,79.99616,0.657660386,-0.11
2014-03-04 15:00:00,79.999232,0.542593594,-0.11
2014-03-04 15:05:00,79.999232,0.413247571,0.0
2014-03-04 15:10:00,79.999232,0.187582541,0.0
2014-03-04 15:15:00,79.999232,0.361779359,0.0
2014-03-04 15:20:00,79.999232,0.756443154,-0.11
2014-03-04 15:25:00,79.999232,0.625408742,-0.11
2014-03-04 15:30:00,79.999232,0.759990536,-0.11
2014-03-04 15:35:00,79.999232,0.203558238,0.0
2014-03-04 15:40:00,79.999232,0.549219639,-0.11
2014-03-04 15:45:00,79.999232,0.927672761,-0.11
2014-03-04 15:50:00,79.999232,0.438116095,0.0
2014-03-04 15:55:00,79.999232,0.698250029,-0.11
2014-03-04 16:00:00,79.9998464,0.121426083,0.0
2014-03-04 16:05:00,79.9998464,0.973146816,-0.11
2014-03-04 16:10:00,79.9998464,0.608871667,-0.11
2014-03-04 16:15:00,79.9998464,0.239297462,0.0
2014-03-04 16:20:00,79.9998464,0.158378164,0.0
2014-03-04 16:25:00,79.9998464,0.550839007,-0.11
2014-03-04 16:30:00,79.9998464,0.552251409,-0.11
2014-03-04 16:35:00,79.9998464,0.093209201,0.0
2014-03-04 16:40:00,79.9998464,0.992257139,-0.11
2014-03-04 16:45:00,79.9998464,0.912929878,-0.11
2014-03-04 16:50:00,79.9998464,0.461447894,0.0
2014-03-04 16:55:00,79.9998464,0.117466149,0.0
2014-03-04 17:00:00,79.99996928,0.832143174,-0.11
2014-03-04 17:05:00,79.99996928,0.498375505,0.0
2014-03-04 17:10:00,79.99996928,0.716603326,-0.11
2014-03-04 17:15:00,79.99996928,0.508872015,-0.11
2014-03-04 17:20:00,79.99996928,0.273424897,0.0
2014-03-04 17:25:00,79.99996928,0.834723946,-0.11
2014-03-04 17:30:00,79.99996928,0.980244633,-0.11
2014-03-04 17:35:00,79.99996928,0.243730906,0.0
2014-03-04 17:40:00,79.99996928,0.551265077,-0.11
2014-03-04 17:45:00,79.99996928,0.383586013,0.0
2014-03-04 17:50:00,79.99996928,0.92186815,-0.11
2014-03-04 17:55:00,79.99996928,0.508240892,-0.11
2014-03-04 18:00:00,31.99999386,0.879326255,-0.11
2014-03-04 18:05:00,31.99999386,0.864026934,-0.11
2014-03-04 18:10:00,31.99999386,0.276247403,0.0
2014-03-04 18:15:00,31.99999386,0.790006182,-0.11
2014-03-04 18:20:00,31.99999386,0.414942424,0.0
2014-03-04 18:25:00,31.99999386,0.934248394,-0.11
2014-03-04 18:30:00,31.99999386,0.507737676,-0.11
2014-03-04 18:35:00,31.99999386,0.820549473,-0.11
2014-03-04 18:40:00,31.99999386,0.282838983,0.0
2014-03-04 18:45:00,31.99999386,0.29855585,0.0
2014-03-04 18:50:00,31.99999386,0.586937722,-0.11
2014-03-04 18:55:00,31.99999386,0.998902333,-0.11
2014-03-04 19:00:00,22.39999877,0.489640347,0.0
2014-03-04 19:05:00,22.39999877,0.148595418,0.0
2014-03-04 19:10:00,22.39999877,0.538580578,-0.11
2014-03-04 19:15:00,22.39999877,0.345123942,0.0
2014-03-04 19:20:00,22.39999877,0.551917417,-0.11
2014-03-04 19:25:00,22.39999877,0.543430063,-0.11
2014-03-04 19:30:00,22.39999877,0.455344617,0.0
2014-03-04 19:35:00,22.39999877,0.32177735,0.0
2014-03-04 19:40:00,22.39999877,0.188652374,0.0
2014-03-04 19:45:00,22.39999877,0.697498428,-0.11
2014-03-04 19:50:00,22.39999877,0.571797642,-0.11
2014-03-04 19:55:00,22.39999877,0.233562446,0.0
2014-03-04 20:00:00,20.47999975,0.775544475,-0.11
2014-03-04 20:05:00,20.47999975,0.043647299,0.0
2014-03-04 20:10:00,20.47999975,0.744705152,-0.11
2014-03-04 20:15:00,20.47999975,0.705227881,-0.11
2014-03-04 20:20:00,20.47999975,0.811408903,-0.11
2014-03-04 20:25:00,20.47999975,0.386078752,0.0
2014-03-04 20:30:00,20.47999975,0.663688829,-0.11
2014-03-04 20:35:00,20.47999975,0.820747552,-0.11
2014-03-04 20:40:00,20.47999975,0.980818139,-0.11
2014-03-04 20:45:00,20.47999975,0.49532865,0.0
2014-03-04 20:50:00,20.47999975,0.037019611,0.0
2014-03-04 20:55:00,20.47999975,0.50229115,-0.11
2014-03-04 21:00:00,20.09599995,0.590180429,-0.11
2014-03-04 21:05:00,20.09599995,0.869700313,-0.11
2014-03-04 21:10:00,20.09599995,0.874190374,-0.11
2014-03-04 21:15:00,20.09599995,0.44030621,0.0
2014-03-04 21:20:00,20.09599995,0.525951087,-0.11
2014-03-04 21:25:00,20.09599995,0.456928074,0.0
2014-03-04 21:30:00,20.09599995,0.722443828,-0.11
2014-03-04 21:35:00,20.09599995,0.40997862,0.0
2014-03-04 21:40:00,20.09599995,0.654781326,-0.11
2014-03-04 21:45:00,20.09599995,0.154361219,0.0
2014-03-04 21:50:00,20.09599995,0.469490601,0.0
2014-03-04 21:55:00,20.09599995,0.969203631,-0.11
2014-03-04 22:00:00,20.01919999,0.338561234,0.0
2014-03-04 22:05:00,20.01919999,0.692704599,-0.11
2014-03-04 22:10:00,20.01919999,0.649836653,-0.11
2014-03-04 22:15:00,20.01919999,0.851765292,-0.11
2014-03-04 22:20:00,20.01919999,0.852341337,-0.11
2014-03-04 22:25:00,20.01919999,0.859342184,-0.11
2014-03-04 22:30:00,20.01919999,0.380009398,0.0
2014-03-04 22:35:00,20.01919999,0.316661154,0.0
2014-03-04 22:40:00,20.01919999,0.718717425,-0.11
2014-03-04 22:45:00,20.01919999,0.759401809,-0.11
2014-03-04 22:50:00,20.01919999,0.872383017,-0.11
2014-03-04 22:55:00,20.01919999,0.0358991,0.0
2014-03-04 23:00:00,20.00384,0.068420747,0.0
2014-03-04 23:05:00,20.00384,0.631161017,-0.11
2014-03-04 23:10:00,20.00384,0.920929099,-0.11
2014-03-04 23:15:00,20.00384,0.997425923,-0.11
2014-03-04 23:20:00,20.00384,0.746766367,-0.11
2014-03-04 23:25:00,20.00384,0.433971472,0.0
2014-03-04 23:30:00,20.00384,0.098443126,0.0
2014-03-04 23:35:00,20.00384,0.633747829,-0.11
2014-03-04 23:40:00,20.00384,0.872579233,-0.11
2014-03-04 23:45:00,20.00384,0.443678552,0.0
2014-03-04 23:50:00,20.00384,0.694001163,-0.11
2014-03-04 23:55:00,20.00384,0.903424062,-0.11
2014-04-04 00:00:00,20.0,0.045990969,0.0
2014-04-04 00:05:00,20.0,0.796143465,-0.11
2014-04-04 00:10:00,20.0,0.293367776,0.0
2014-04-04 00:15:00,20.0,0.37484109,0.0
2014-04-04 00:20:00,20.0,0.145569796,0.0
2014-04-04 00:25:00,20.0,0.531166318,-0.11
2014-04-04 00:30:00,20.0,0.565928062,-0.11
2014-04-04 00:35:00,20.0,0.792519474,-0.11
2014-04-04 00:40:00,20.0,0.169983649,0.0
2014-04-04 00:45:00,20.0,0.078968351,0.0
2014-04-04 00:50:00,20.0,0.870839599,-0.11
2014-04-04 00:55:00,20.0,0.619710369,-0.11
2014-04-04 01:00:00,20.0,0.240829792,0.0
2014-04-04 01:05:00,20.0,0.912829016,-0.11
2014-04-04 01:10:00,20.0,0.14311772,0.0
2014-04-04 01:15:00,20.0,0.461149913,0.0
2014-04-04 01:20:00,20.0,0.253977339,0.0
2014-04-04 01:25:00,20.0,0.255326708,0.0
2014-04-04 01:30:00,20.0,0.009397431,0.0
2014-04-04 01:35:00,20.0,0.804633077,-0.11
2014-04-04 01:40:00,20.0,0.901209424,-0.11
2014-04-04 01:45:00,20.0,0.677610886,-0.11
2014-04-04 01:50:00,20.0,0.157975622,0.0
2014-04-04 01:55:00,20.0,0.441729784,0.0
2014-04-04 02:00:00,20.0,0.345565624,0.0
2014-04-04 02:05:00,20.0,0.587571705,-0.11
2014-04-04 02:10:00,20.0,0.638938702,-0.11
2014-04-04 02:15:00,20.0,0.424308938,0.0
2014-04-04 02:20:00,20.0,0.250098224,0.0
2014-04-04 02:25:00,20.0,0.845303925,-0.11
2014-04-04 02:30:00,20.0,0.199216999,0.0
2014-04-04 02:35:00,20.0,0.384693249,0.0
2014-04-04 02:40:00,20.0,0.483208061,0.0
2014-04-04 02:45:00,20.0,0.237205702,0.0
2014-04-04 02:50:00,20.0,0.571922692,-0.11
2014-04-04 02:55:00,20.0,0.57481193,-0.11
2014-04-04 03:00:00,20.0,0.992692044,-0.11
2014-04-04 03:05:00,20.0,0.295230754,0.0
2014-04-04 03:10:00,20.0,0.977944485,-0.11
2014-04-04 03:15:00,20.0,0.658229816,-0.11
2014-04-04 03:20:00,20.0,0.27448038,0.0
2014-04-04 03:25:00,20.0,0.565929017,-0.11
2014-04-04 03:30:00,20.0,0.685799493,-0.11
2014-04-04 03:35:00,20.0,0.744668841,-0.11
2014-04-04 03:40:00,20.0,0.049044251,0.0
2014-04-04 03:45:00,20.0,0.606406493,-0.11
2014-04-04 03:50:00,20.0,0.496727287,0.0
2014-04-04 03:55:00,20.0,0.904155291,-0.11
2014-04-04 04:00:00,20.0,0.286194151,0.0
2014-04-04 04:05:00,20.0,0.79886012,-0.11
2014-04-04 04:10:00,20.0,0.607064998,-0.11
2014-04-04 04:15:00,20.0,0.352320956,0.0
2014-04-04 04:20:00,20.0,0.636617878,-0.11
2014-04-04 04:25:00,20.0,0.620891163,-0.11
2014-04-04 04:30:00,20.0,0.677764459,-0.11
2014-04-04 04:35:00,20.0,0.720928377,-0.11
2014-04-04 04:40:00,20.0,0.65918154,-0.11
2014-04-04 04:45:00,20.0,0.838337117,-0.11
2014-04-04 04:50:00,20.0,0.628248104,-0.11
2014-04-04 04:55:00,20.0,0.903403704,-0.11
2014-04-04 05:00:00,20.0,0.646340609,-0.11
2014-04-04 05:05:00,20.0,0.308932884,0.0
2014-04-04 05:10:00,20.0,0.44082319,0.0
2014-04-04 05:15:00,20.0,0.579573805,-0.11
2014-04-04 05:20:00,20.0,0.732359768,-0.11
2014-04-04 05:25:00,20.0,0.090133376,0.0
2014-04-04 05:30:00,20.0,0.295110452,0.0
2014-04-04 05:35:00,20.0,0.747480865,-0.11
2014-04-04 05:40:00,20.0,0.17564007,0.0
2014-04-04 05:45:00,20.0,0.132159798,0.0
2014-04-04 05:50:00,20.0,0.539407759,-0.11
2014-04-04 05:55:00,20.0,0.971489581,-0.11
2014-04-04 06:00:00,20.0,0.530852374,-0.11
2014-04-04 06:05:00,20.0,0.913486974,-0.11
2014-04-04 06:10:00,20.0,0.83047262,-0.11
2014-04-04 06:15:00,20.0,0.256970085,0.0
2014-04-04 06:20:00,20.0,0.824689813,-0.11
2014-04-04 06:25:00,20.0,0.48184783,0.0
2014-04-04 06:30:00,20.0,0.806488494,-0.11
2014-04-04 06:35:00,20.0,0.746559351,-0.11
2014-04-04 06:40:00,20.0,0.338715254,0.0
2014-04-04 06:45:00,20.0,0.115169707,0.0
2014-04-04 06:50:00,20.0,0.962893293,-0.11
2014-04-04 06:55:00,20.0,0.140757015,0.0
2014-04-04 07:00:00,20.0,0.966500209,-0.11
2014-04-04 07:05:00,20.0,0.860140597,-0.11
2014-04-04 07:10:00,20.0,0.724216712,-0.11
2014-04-04 07:15:00,20.0,0.979942243,-0.11
2014-04-04 07:20:00,20.0,0.967269747,-0.11
2014-04-04 07:25:00,20.0,0.804587644,-0.11
2014-04-04 07:30:00,20.0,0.365775049,0.0
2014-04-04 07:35:00,20.0,0.790681969,-0.11
2014-04-04 07:40:00,20.0,0.013918655,0.0
2014-04-04 07:45:00,20.0,0.536572308,-0.11
2014-04-04 07:50:00,20.0,0.454786028,0.0
2014-04-04 07:55:00,20.0,0.672828382,-0.11
2014-04-04 08:00:00,20.0,0.672340797,-0.11
2014-04-04 08:05:00,20.0,0.584560092,-0.11
2014-04-04 08:10:00,20.0,0.822417301,-0.11
2014-04-04 08:15:00,20.0,0.940291892,-0.11
2014-04-04 08:20:00,20.0,0.108346102,0.0
2014-04-04 08:25:00,20.0,0.233821902,0.0
2014-04-04 08:30:00,20.0,0.02502465,0.0
2014-04-04 08:35:00,20.0,0.884234845,-0.11
2014-04-04 08:40:00,20.0,0.561407382,-0.11
2014-04-04 08:45:00,20.0,0.915255909,-0.11
2014-04-04 08:50:00,20.0,0.2213672,0.0
2014-04-04 08:55:00,20.0,0.063217041,0.0
2014-04-04 09:00:00,68.0,0.823855351,-0.11
2014-04-04 09:05:00,68.0,0.909387638,-0.11
2014-04-04 09:10:00,68.0,0.302190175,0.0
2014-04-04 09:15:00,68.0,0.408295856,0.0
2014-04-04 09:20:00,68.0,0.139777013,0.0
2014-04-04 09:25:00,68.0,0.946261533,-0.11
2014-04-04 09:30:00,68.0,0.304364584,0.0
2014-04-04 09:35:00,68.0,0.492624619,0.0
2014-04-04 09:40:00,68.0,0.097191999,0.0
2014-04-04 09:45:00,68.0,0.887259309,-0.11
2014-04-04 09:50:00,68.0,0.135664049,0.0
2014-04-04 09:55:00,68.0,0.453643757,0.0
2014-04-04 10:00:00,77.6,0.670486219,-0.11
2014-04-04 10:05:00,77.6,0.743140122,-0.11
2014-04-04 10:10:00,77.6,0.945974086,-0.11
2014-04-04 10:15:00,77.6,0.419126753,0.0
2014-04-04 10:20:00,77.6,0.742269015,-0.11
2014-04-04 10:25:00,77.6,0.154522902,0.0
2014-04-04 10:30:00,77.6,0.414884527,0.0
2014-04-04 10:35:00,77.6,0.099021635,0.0
2014-04-04 10:40:00,77.6,0.489347038,0.0
2014-04-04 10:45:00,77.6,0.408115886,0.0
2014-04-04 10:50:00,77.6,0.951521525,-0.11
2014-04-04 10:55:00,77.6,0.032716287,0.0
2014-04-04 11:00:00,79.52,0.370529959,0.0
2014-04-04 11:05:00,79.52,0.443383086,0.0
2014-04-04 11:10:00,79.52,0.95055517,-0.11
2014-04-04 11:15:00,79.52,0.855450193,-0.11
2014-04-04 11:20:00,79.52,0.099354625,0.0
